Price,Prop_type,Size,Bath,Bed,City,Division
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
36500,1,81,1,2,Póvoa de Lanhoso, Fonte Arcada e Oliveira  
350000,1,183,3,4,Barcelos, Barcelos
399000,1,200,4,3,Guimarães, Selho São Lourenço e Gominhães  
250000,1,198,1,4,Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  
315000,1,208,3,3,Vila Verde, Soutelo  
99000,1,120,3,3,Guimarães, Pinheiro  
160000,1,95,2,3,Guimarães, Azurém  
199900,1,156,2,3,Fafe, Arões (Santa Cristina)  
495000,1,241,8,4,Celorico de Basto, Ribas  
179999,1,136,3,3,Vila Nova de Famalicão, Bairro  
530000,1,256,3,4,Guimarães, Azurém  
499000,1,202,4,3,Guimarães, Azurém  
